Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
6,"G Campbell-Smith, M Campbell-Smith, I Singleton…","Raiders of the lost bark: Orangutan foraging strategies in a degraded landscape",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6180305631473781491&as_sdt=5,30&sciodt=0,30&hl=en&num=20",927,2013-04-26,"HTML"
6,"SM Böhm, K Wells, EKV Kalko","Top-down control of herbivory by birds and bats in the canopy of temperate broad-leaved oaks (Quercus robur)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2096113506171952707&as_sdt=5,30&sciodt=0,30&hl=en&num=20",936,2013-04-26,"HTML"
6,"CB Zavalaga, G Dell'Omo, P Becciu, K Yoda","Patterns of GPS tracks suggest nocturnal foraging by incubating Peruvian pelicans (Pelecanus thagus)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13429587357313103877&as_sdt=5,30&sciodt=0,30&hl=en&num=20",943,2013-04-26,"HTML"
6,"ML Vandegehuchte, E de La Peña, D Bonte","Relative importance of biotic and abiotic soil components to plant growth and insect herbivore population dynamics",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=518991667904369912&as_sdt=5,30&sciodt=0,30&hl=en&num=20",949,2013-04-26,"HTML"
6,"S Bazazi, CC Ioannou, SJ Simpson, GA Sword…","The social context of cannibalism in migratory bands of the mormon cricket",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13610913237991575190&as_sdt=5,30&sciodt=0,30&hl=en&num=20",959,2013-04-26,"HTML"
6,"JM Flemming, ID Jonsen, RA Myers, CA Field","Hierarchical state-space estimation of leatherback turtle navigation ability",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10917006661709856885&as_sdt=5,30&sciodt=0,30&hl=en&num=20",960,2013-04-26,"HTML"
6,"PM Regular, A Hedd, WA Montevecchi","Fishing in the dark: a pursuit-diving seabird modifies foraging behaviour in response to nocturnal light levels",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14568882167247265029&as_sdt=5,30&sciodt=0,30&hl=en&num=20",977,2013-04-26,"HTML"
5,"AM Matter, SB Hoot, PD Anderson, SS Neves…","Valinomycin biosynthetic gene cluster in Streptomyces: conservation, ecology and evolution",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13838627649774787286&as_sdt=5,30&sciodt=0,30&hl=en&num=20",28,2013-04-26,"HTML"
5,"ON Grod, AE Budden, T Tregenza, J Koricheva…","Systematic variation in reviewer practice according to country and gender in the field of ecology and evolution",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2618297720543750994&as_sdt=5,30&sciodt=0,30&hl=en&num=20",31,2013-04-26,"HTML"
5,"AE Deacon, IW Ramnarine, AE Magurran","How reproductive ecology contributes to the spread of a globally invasive fish",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12683291574407467825&as_sdt=5,30&sciodt=0,30&hl=en&num=20",33,2013-04-26,"HTML"
5,"R Tingley, R Shine","Desiccation risk drives the spatial ecology of an invasive anuran (Rhinella marina) in the Australian semi-desert",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4926807382272774385&as_sdt=5,30&sciodt=0,30&hl=en&num=20",34,2013-04-26,"HTML"
5,"PE Smaldino, M Lubell","An institutional mechanism for assortment in an ecology of games",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=143703651345698605&as_sdt=5,30&sciodt=0,30&hl=en&num=20",35,2013-04-26,"HTML"
5,"MD Bargues, P Artigas, M Khoubbane, R Flores…","Lymnaea schirazensis, an overlooked snail distorting fascioliasis data: Genotype, phenotype, ecology, worldwide spread, susceptibility, applicability",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=3406320891832655145&as_sdt=5,30&sciodt=0,30&hl=en&num=20",37,2013-04-26,"HTML"
5,"RI Bailey, P Innocenti, EH Morrow, U Friberg…","Female Drosophila melanogaster gene expression and mate choice: the X chromosome harbours candidate genes underlying sexual isolation",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2345013639328438787&as_sdt=5,30&sciodt=0,30&hl=en&num=20",77,2013-04-26,"HTML"
5,"C Boehnisch, D Wong, M Habig, K Isermann…","Protist-type lysozymes of the nematode Caenorhabditis elegans contribute to resistance against pathogenic Bacillus thuringiensis",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=407290762215037532&as_sdt=5,30&sciodt=0,30&hl=en&num=20",78,2013-04-26,"HTML"
5,"R Kopena, J Martín, P López, G Herczeg","Vitamin E supplementation increases the attractiveness of males' scent for female European green lizards",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17151469290646914644&as_sdt=5,30&sciodt=0,30&hl=en&num=20",137,2013-04-26,"HTML"
5,"K Langen, J Schwarzer, H Kullmann, TCM Bakker…","Microsatellite support for active inbreeding in a cichlid fish",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16505042523347705843&as_sdt=5,30&sciodt=0,30&hl=en&num=20",176,2013-04-26,"HTML"
5,"DA Smale, T Wernberg, LS Peck, DKA Barnes","Turning on the heat: ecological response to simulated warming in the sea",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12670494155188989352&as_sdt=5,30&sciodt=0,30&hl=en&num=20",225,2013-04-26,"HTML"
5,"W Guo, YB Song, FH Yu","Heterogeneous light supply affects growth and biomass allocation of the understory fern Diplopterygium glaucum at high patch contrast",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4448190129532840186&as_sdt=5,30&sciodt=0,30&hl=en&num=20",368,2013-04-26,"HTML"
5,"ESD Nelson, S Harris, CD Soulsbury, SA Richards…","Uncertainty in population growth rates: determining confidence intervals from point estimates of parameters",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6848208560767419518&as_sdt=5,30&sciodt=0,30&hl=en&num=20",401,2013-04-26,"HTML"
5,"CN Muturi, JO Ouma, II Malele, RM Ngure, JJ Rutto…","Tracking the feeding patterns of tsetse flies (Glossina genus) by analysis of bloodmeals using mitochondrial cytochromes genes",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3158892772310828110&as_sdt=5,30&sciodt=0,30&hl=en&num=20",427,2013-04-26,"HTML"
5,"X Liu, WH Tang, XM Zhao, L Chen","A network approach to predict pathogenic genes for Fusarium graminearum",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4648118900846176161&as_sdt=5,30&sciodt=0,30&hl=en&num=20",428,2013-04-26,"HTML"
5,"JL Baltzer, SC Thomas","A second dimension to the leaf economics spectrum predicts edaphic habitat association in a tropical forest",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13047002745727324733&as_sdt=5,30&sciodt=0,30&hl=en&num=20",438,2013-04-26,"HTML"
5,"JM Silveira, J Barlow, J Louzada, P Moutinho","Factors affecting the abundance of leaf-litter arthropods in unburned and thrice-burned seasonally-dry Amazonian forests",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1155012580418913676&as_sdt=5,30&sciodt=0,30&hl=en&num=20",463,2013-04-26,"HTML"
5,"T Petkovits, LG Nagy, K Hoffmann, L Wagner, I Nyilasi…","Data partitions, Bayesian analysis and phylogeny of the zygomycetous fungal family Mortierellaceae, inferred from nuclear ribosomal DNA sequences",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14526403352729794814&as_sdt=5,30&sciodt=0,30&hl=en&num=20",481,2013-04-26,"HTML"
5,"T Dalkvist, RM Sibly, CJ Topping","How predation and landscape fragmentation affect vole population dynamics",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=254895470642986191&as_sdt=5,30&sciodt=0,30&hl=en&num=20",494,2013-04-26,"HTML"
5,"R Kümmerli","A Test of Evolutionary Policing Theory with Data from Human Societies",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4530111529262594225&as_sdt=5,30&sciodt=0,30&hl=en&num=20",500,2013-04-26,"HTML"
5,"AM Westram, J Jokela, C Baumgartner, I Keller","Spatial distribution of cryptic species diversity in European freshwater amphipods (Gammarus fossarum) as revealed by pyrosequencing",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14624138780973443510&as_sdt=5,30&sciodt=0,30&hl=en&num=20",510,2013-04-26,"HTML"
5,"F Vinatier, F Lescourret, PF Duyck, O Martin…","Should I stay or should I go? A habitat-dependent dispersal kernel improves prediction of movement",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8400318296012873603&as_sdt=5,30&sciodt=0,30&hl=en&num=20",577,2013-04-26,"HTML"
5,"MB Lehmann, PJ Funston, CR Owen, R Slotow","Home range utilisation and territorial behaviour of lions (Panthera leo) on Karongwe Game Reserve, South Africa",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14817129408429512558&as_sdt=5,30&sciodt=0,30&hl=en&num=20",587,2013-04-26,"HTML"
5,"ES Jeffers, MB Bonsall, KJ Willis","Stability in ecosystem functioning across a climatic threshold and contrasting forest regimes",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=8908762044971763048&as_sdt=5,30&sciodt=0,30&hl=en&num=20",596,2013-04-26,"HTML"
5,"J Munshi-South","Female-biased dispersal and gene flow in a behaviorally monogamous mammal, the large treeshrew (Tupaia tana)",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10013559917953676623&as_sdt=5,30&sciodt=0,30&hl=en&num=20",628,2013-04-26,"HTML"
5,"EJ Baxter, MM Sturt, NM Ruane, TK Doyle, R McAllen…","Gill damage to Atlantic salmon (Salmo salar) caused by the common jellyfish (Aurelia aurita) under experimental challenge",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13202603887064028506&as_sdt=5,30&sciodt=0,30&hl=en&num=20",644,2013-04-26,"HTML"
5,"JD Chipperfield, C Dytham, T Hovestadt","An updated algorithm for the generation of neutral landscapes by spectral synthesis",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9954086283383077469&as_sdt=5,30&sciodt=0,30&hl=en&num=20",648,2013-04-26,"HTML"
5,"MW Cadotte, SY Strauss","Phylogenetic patterns of colonization and extinction in experimentally assembled plant communities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8109428270327463094&as_sdt=5,30&sciodt=0,30&hl=en&num=20",681,2013-04-26,"HTML"
5,"AÈ Gagnon, GE Heimpel, J Brodeur","The ubiquity of intraguild predation among predatory arthropods",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12001904354789947924&as_sdt=5,30&sciodt=0,30&hl=en&num=20",717,2013-04-26,"HTML"
5,"S Dullinger, K Hülber","Experimental evaluation of seed limitation in alpine snowbed plants",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8659309373741769133&as_sdt=5,30&sciodt=0,30&hl=en&num=20",734,2013-04-26,"HTML"
5,"R Bruintjes, D Bonfils, D Heg, M Taborsky","Paternity of subordinates raises cooperative effort in cichlids",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4688072147184655363&as_sdt=5,30&sciodt=0,30&hl=en&num=20",755,2013-04-26,"HTML"
5,"B Wang, J Chen","Scatter-hoarding rodents prefer slightly astringent food",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12808967250749070210&as_sdt=5,30&sciodt=0,30&hl=en&num=20",786,2013-04-26,"HTML"
5,"TR Sorrells, LY Kuritzky, PG Kauhanen, K Fitzgerald…","Chemical defense by the native winter ant (Prenolepis imparis) against the invasive Argentine ant (Linepithema humile)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2137604289944029132&as_sdt=5,30&sciodt=0,30&hl=en&num=20",788,2013-04-26,"HTML"
5,"JAH Koop, SK Huber, SM Laverty, DH Clayton","Experimental Demonstration of the Fitness Consequences of an Introduced Parasite of Darwin's Finches",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17188747576895897097&as_sdt=5,30&sciodt=0,30&hl=en&num=20",806,2013-04-26,"HTML"
5,"K Yoda, M Murakoshi, K Tsutsui, H Kohno","Social interactions of juvenile brown boobies at sea as observed with animal-borne video cameras",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9510766893969260541&as_sdt=5,30&sciodt=0,30&hl=en&num=20",809,2013-04-26,"HTML"
5,"S Castillo, V Srithayakumar, V Meunier, CJ Kyle","Characterization of major histocompatibility complex (MHC) DRB exon 2 and DRA exon 3 fragments in a primary terrestrial rabies vector (Procyon lotor)",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=389186558272972861&as_sdt=5,30&sciodt=0,30&hl=en&num=20",830,2013-04-26,"HTML"
5,"A Sadeh, N Truskanov, M Mangel, L Blaustein","Compensatory development and costs of plasticity: larval responses to desiccated conspecifics",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7397104135366786897&as_sdt=5,30&sciodt=0,30&hl=en&num=20",899,2013-04-26,"HTML"
5,"M Fernández-Mazuecos, P Vargas","Genetically depauperate in the continent but rich in oceanic islands: Cistus monspeliensis (Cistaceae) in the Canary Islands",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1534857278111816841&as_sdt=5,30&sciodt=0,30&hl=en&num=20",910,2013-04-26,"HTML"
5,"D Sugiura, M Tateno","Optimal leaf-to-root ratio and leaf nitrogen content determined by light and nitrogen availabilities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11971226121439864641&as_sdt=5,30&sciodt=0,30&hl=en&num=20",914,2013-04-26,"HTML"
5,"DS Proppe, CB Sturdy, CCS Clair","Flexibility in animal signals facilitates adaptation to rapidly changing environments",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14668163091780354167&as_sdt=5,30&sciodt=0,30&hl=en&num=20",932,2013-04-26,"HTML"
5,"QH Zhang, F Schlyter","Inhibition of predator attraction to kairomones by non-host plant volatiles for herbivores: a bypass-trophic signal",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17325847502088633349&as_sdt=5,30&sciodt=0,30&hl=en&num=20",954,2013-04-26,"HTML"
5,"IP Rick, M Mehlis, TCM Bakker","Male red ornamentation is associated with female red sensitivity in sticklebacks",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9535408467229406142&as_sdt=5,30&sciodt=0,30&hl=en&num=20",964,2013-04-26,"HTML"
4,"MW Senghor, MN Faye, B Faye, K Diarra, E Elguero…","Ecology of phlebotomine sand flies in the rural community of Mont Rolland (Thies Region, Senegal): area of transmission of canine leishmaniasis",2011,"Plos one","dx.plos.org","","http://scholar.google.com/scholar?cites=11551742735849515994&as_sdt=5,30&sciodt=0,30&hl=en&num=20",38,2013-04-26,"HTML"
4,"S Mukherjee, A Krishnan, K Tamma, C Home, R Navya…","Ecology driving genetic variation: a comparative phylogeography of jungle cat (Felis chaus) and leopard cat (Prionailurus bengalensis) in India",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7668040922801620372&as_sdt=5,30&sciodt=0,30&hl=en&num=20",40,2013-04-26,"HTML"
4,"JP Ferreira, I Leitão, M Santos-Reis, E Revilla","Human-related factors regulate the spatial ecology of domestic cats in sensitive areas for conservation",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6589205303635061849&as_sdt=5,30&sciodt=0,30&hl=en&num=20",43,2013-04-26,"HTML"
4,"JD Järhult, S Muradrasoli, J Wahlgren, H Söderström…","Environmental levels of the antiviral oseltamivir induce development of resistance mutation H274Y in influenza A/H1N1 virus in mallards",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6603858268312834104&as_sdt=5,30&sciodt=0,30&hl=en&num=20",79,2013-04-26,"HTML"
4,"RJ Warren II, DK Skelly, OJ Schmitz, MA Bradford","Universal ecological patterns in college basketball communities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7994145457307853798&as_sdt=5,30&sciodt=0,30&hl=en&num=20",132,2013-04-26,"HTML"
4,"B Ren, D Li, X He, J Qiu, M Li","Female resistance to invading males increases infanticide in langurs",2011,"Plos one","dx.plos.org","","http://scholar.google.com/scholar?cites=14499527873356381315&as_sdt=5,30&sciodt=0,30&hl=en&num=20",149,2013-04-26,"HTML"
4,"J Cui, X Yuan, L Wang, G Jones, S Zhang","Recent loss of vitamin C biosynthesis ability in bats",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17326721767879741328&as_sdt=5,30&sciodt=0,30&hl=en&num=20",194,2013-04-26,"HTML"
4,"MS Rosenberg","A generalized formula for converting chi-square tests to effect sizes for meta-analysis",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7903369478307434375&as_sdt=5,30&sciodt=0,30&hl=en&num=20",238,2013-04-26,"HTML"
